duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
2.000000,0.000000,0.000000,-0.000000,0.668906,-0.322262,0.013430,0.004001,0.000930,-0.000000,-0.000000,0.000000,-0.402502,0.269007,-0.022387,-0.004275,-0.000735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.000000,-0.026024,-1.060895,-0.210750,0.312631,-0.002353,-0.007906,-0.004704,-0.000000,0.837038,0.730082,-0.241695,-0.417251,0.061057,0.021887,0.008882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,-1.621665,-0.058255,0.693497,0.017649,-0.025452,-0.004717,-0.001057,1.000000,0.401894,-1.373112,-0.551518,0.527209,0.008457,-0.007741,-0.005190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-1.000000,0.249952,1.780659,0.378237,-0.217364,-2.173193,0.082526,0.899183,-0.000000,-1.930535,-0.004938,1.305429,0.271739,-0.640385,-0.148261,0.146952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
